mIoU: 60.03 | aAcc: 86.44 | Processed: 1815 | Avg. Transfer: 2406.29 KB/image:  91%|█████████ | 1814/2000 [2:19:40<14:37,  4.72s/it]
mIoU: 60.03 | aAcc: 86.44 | Processed: 1815 | Avg. Transfer: 2406.29 KB/image:  91%|█████████ | 1815/2000 [2:19:40<14:16,  4.63s/it]
mIoU: 60.02 | aAcc: 86.44 | Processed: 1816 | Avg. Transfer: 2406.48 KB/image:  91%|█████████ | 1815/2000 [2:19:44<14:16,  4.63s/it]
mIoU: 60.02 | aAcc: 86.44 | Processed: 1816 | Avg. Transfer: 2406.48 KB/image:  91%|█████████ | 1816/2000 [2:19:44<14:10,  4.62s/it]
mIoU: 60.03 | aAcc: 86.44 | Processed: 1817 | Avg. Transfer: 2406.71 KB/image:  91%|█████████ | 1816/2000 [2:19:49<14:10,  4.62s/it]
mIoU: 60.03 | aAcc: 86.44 | Processed: 1817 | Avg. Transfer: 2406.71 KB/image:  91%|█████████ | 1817/2000 [2:19:49<13:57,  4.58s/it]
mIoU: 60.02 | aAcc: 86.44 | Processed: 1818 | Avg. Transfer: 2407.01 KB/image:  91%|█████████ | 1817/2000 [2:19:54<13:57,  4.58s/it]
mIoU: 60.02 | aAcc: 86.44 | Processed: 1818 | Avg. Transfer: 2407.01 KB/image:  91%|█████████ | 1818/2000 [2:19:54<14:26,  4.76s/it]
mIoU: 60.02 | aAcc: 86.43 | Processed: 1819 | Avg. Transfer: 2406.94 KB/image:  91%|█████████ | 1818/2000 [2:19:58<14:26,  4.76s/it]
mIoU: 60.02 | aAcc: 86.43 | Processed: 1819 | Avg. Transfer: 2406.94 KB/image:  91%|█████████ | 1819/2000 [2:19:58<13:35,  4.50s/it]
mIoU: 60.02 | aAcc: 86.43 | Processed: 1820 | Avg. Transfer: 2406.41 KB/image:  91%|█████████ | 1819/2000 [2:20:02<13:35,  4.50s/it]
mIoU: 60.02 | aAcc: 86.43 | Processed: 1820 | Avg. Transfer: 2406.41 KB/image:  91%|█████████ | 1820/2000 [2:20:02<13:19,  4.44s/it]
mIoU: 59.99 | aAcc: 86.42 | Processed: 1821 | Avg. Transfer: 2406.92 KB/image:  91%|█████████ | 1820/2000 [2:20:07<13:19,  4.44s/it]
mIoU: 59.99 | aAcc: 86.42 | Processed: 1821 | Avg. Transfer: 2406.92 KB/image:  91%|█████████ | 1821/2000 [2:20:07<13:45,  4.61s/it]
mIoU: 59.96 | aAcc: 86.42 | Processed: 1822 | Avg. Transfer: 2406.90 KB/image:  91%|█████████ | 1821/2000 [2:20:13<13:45,  4.61s/it]
mIoU: 59.96 | aAcc: 86.42 | Processed: 1822 | Avg. Transfer: 2406.90 KB/image:  91%|█████████ | 1822/2000 [2:20:13<14:29,  4.88s/it]
mIoU: 59.96 | aAcc: 86.42 | Processed: 1823 | Avg. Transfer: 2406.68 KB/image:  91%|█████████ | 1822/2000 [2:20:17<14:29,  4.88s/it]
mIoU: 59.96 | aAcc: 86.42 | Processed: 1823 | Avg. Transfer: 2406.68 KB/image:  91%|█████████ | 1823/2000 [2:20:17<13:31,  4.59s/it]
mIoU: 59.97 | aAcc: 86.43 | Processed: 1824 | Avg. Transfer: 2406.59 KB/image:  91%|█████████ | 1823/2000 [2:20:21<13:31,  4.59s/it]
mIoU: 59.97 | aAcc: 86.43 | Processed: 1824 | Avg. Transfer: 2406.59 KB/image:  91%|█████████ | 1824/2000 [2:20:21<13:07,  4.47s/it]
mIoU: 59.99 | aAcc: 86.43 | Processed: 1825 | Avg. Transfer: 2406.49 KB/image:  91%|█████████ | 1824/2000 [2:20:25<13:07,  4.47s/it]
mIoU: 59.99 | aAcc: 86.43 | Processed: 1825 | Avg. Transfer: 2406.49 KB/image:  91%|█████████▏| 1825/2000 [2:20:25<13:08,  4.51s/it]
mIoU: 60.02 | aAcc: 86.43 | Processed: 1826 | Avg. Transfer: 2406.58 KB/image:  91%|█████████▏| 1825/2000 [2:20:30<13:08,  4.51s/it]
mIoU: 60.02 | aAcc: 86.43 | Processed: 1826 | Avg. Transfer: 2406.58 KB/image:  91%|█████████▏| 1826/2000 [2:20:30<12:43,  4.39s/it]
mIoU: 60.03 | aAcc: 86.44 | Processed: 1827 | Avg. Transfer: 2406.82 KB/image:  91%|█████████▏| 1826/2000 [2:20:35<12:43,  4.39s/it]
mIoU: 60.03 | aAcc: 86.44 | Processed: 1827 | Avg. Transfer: 2406.82 KB/image:  91%|█████████▏| 1827/2000 [2:20:35<13:36,  4.72s/it]
mIoU: 60.00 | aAcc: 86.44 | Processed: 1828 | Avg. Transfer: 2407.42 KB/image:  91%|█████████▏| 1827/2000 [2:20:40<13:36,  4.72s/it]
mIoU: 60.00 | aAcc: 86.44 | Processed: 1828 | Avg. Transfer: 2407.42 KB/image:  91%|█████████▏| 1828/2000 [2:20:40<13:35,  4.74s/it]
mIoU: 60.00 | aAcc: 86.43 | Processed: 1829 | Avg. Transfer: 2407.20 KB/image:  91%|█████████▏| 1828/2000 [2:20:44<13:35,  4.74s/it]
mIoU: 60.00 | aAcc: 86.43 | Processed: 1829 | Avg. Transfer: 2407.20 KB/image:  91%|█████████▏| 1829/2000 [2:20:44<12:32,  4.40s/it]
mIoU: 60.00 | aAcc: 86.43 | Processed: 1830 | Avg. Transfer: 2407.21 KB/image:  91%|█████████▏| 1829/2000 [2:20:48<12:32,  4.40s/it]
mIoU: 60.00 | aAcc: 86.43 | Processed: 1830 | Avg. Transfer: 2407.21 KB/image:  92%|█████████▏| 1830/2000 [2:20:48<12:48,  4.52s/it]
mIoU: 60.00 | aAcc: 86.44 | Processed: 1831 | Avg. Transfer: 2407.33 KB/image:  92%|█████████▏| 1830/2000 [2:20:53<12:48,  4.52s/it]
mIoU: 60.00 | aAcc: 86.44 | Processed: 1831 | Avg. Transfer: 2407.33 KB/image:  92%|█████████▏| 1831/2000 [2:20:53<13:03,  4.63s/it]
mIoU: 60.00 | aAcc: 86.44 | Processed: 1832 | Avg. Transfer: 2407.33 KB/image:  92%|█████████▏| 1831/2000 [2:20:58<13:03,  4.63s/it]
mIoU: 60.00 | aAcc: 86.44 | Processed: 1832 | Avg. Transfer: 2407.33 KB/image:  92%|█████████▏| 1832/2000 [2:20:58<12:56,  4.62s/it]
mIoU: 59.98 | aAcc: 86.44 | Processed: 1833 | Avg. Transfer: 2407.28 KB/image:  92%|█████████▏| 1832/2000 [2:21:03<12:56,  4.62s/it]
mIoU: 59.98 | aAcc: 86.44 | Processed: 1833 | Avg. Transfer: 2407.28 KB/image:  92%|█████████▏| 1833/2000 [2:21:03<13:06,  4.71s/it]
mIoU: 60.00 | aAcc: 86.45 | Processed: 1834 | Avg. Transfer: 2406.91 KB/image:  92%|█████████▏| 1833/2000 [2:21:07<13:06,  4.71s/it]
mIoU: 60.00 | aAcc: 86.45 | Processed: 1834 | Avg. Transfer: 2406.91 KB/image:  92%|█████████▏| 1834/2000 [2:21:07<12:41,  4.59s/it]
mIoU: 59.99 | aAcc: 86.44 | Processed: 1835 | Avg. Transfer: 2407.15 KB/image:  92%|█████████▏| 1834/2000 [2:21:12<12:41,  4.59s/it]
mIoU: 59.99 | aAcc: 86.44 | Processed: 1835 | Avg. Transfer: 2407.15 KB/image:  92%|█████████▏| 1835/2000 [2:21:12<12:56,  4.70s/it]
mIoU: 59.99 | aAcc: 86.44 | Processed: 1836 | Avg. Transfer: 2406.81 KB/image:  92%|█████████▏| 1835/2000 [2:21:16<12:56,  4.70s/it]
mIoU: 59.99 | aAcc: 86.44 | Processed: 1836 | Avg. Transfer: 2406.81 KB/image:  92%|█████████▏| 1836/2000 [2:21:16<12:32,  4.59s/it]
mIoU: 59.99 | aAcc: 86.44 | Processed: 1837 | Avg. Transfer: 2406.67 KB/image:  92%|█████████▏| 1836/2000 [2:21:20<12:32,  4.59s/it]
mIoU: 59.99 | aAcc: 86.44 | Processed: 1837 | Avg. Transfer: 2406.67 KB/image:  92%|█████████▏| 1837/2000 [2:21:20<11:53,  4.38s/it]
mIoU: 59.99 | aAcc: 86.44 | Processed: 1838 | Avg. Transfer: 2406.28 KB/image:  92%|█████████▏| 1837/2000 [2:21:24<11:53,  4.38s/it]
mIoU: 59.99 | aAcc: 86.44 | Processed: 1838 | Avg. Transfer: 2406.28 KB/image:  92%|█████████▏| 1838/2000 [2:21:24<11:45,  4.35s/it]
mIoU: 59.98 | aAcc: 86.45 | Processed: 1839 | Avg. Transfer: 2406.46 KB/image:  92%|█████████▏| 1838/2000 [2:21:29<11:45,  4.35s/it]
mIoU: 59.98 | aAcc: 86.45 | Processed: 1839 | Avg. Transfer: 2406.46 KB/image:  92%|█████████▏| 1839/2000 [2:21:29<11:34,  4.31s/it]
mIoU: 59.99 | aAcc: 86.44 | Processed: 1840 | Avg. Transfer: 2406.34 KB/image:  92%|█████████▏| 1839/2000 [2:21:33<11:34,  4.31s/it]
mIoU: 59.99 | aAcc: 86.44 | Processed: 1840 | Avg. Transfer: 2406.34 KB/image:  92%|█████████▏| 1840/2000 [2:21:33<11:28,  4.31s/it]
mIoU: 59.98 | aAcc: 86.44 | Processed: 1841 | Avg. Transfer: 2406.28 KB/image:  92%|█████████▏| 1840/2000 [2:21:38<11:28,  4.31s/it]
mIoU: 59.98 | aAcc: 86.44 | Processed: 1841 | Avg. Transfer: 2406.28 KB/image:  92%|█████████▏| 1841/2000 [2:21:38<11:43,  4.43s/it]
mIoU: 59.98 | aAcc: 86.43 | Processed: 1842 | Avg. Transfer: 2406.39 KB/image:  92%|█████████▏| 1841/2000 [2:21:42<11:43,  4.43s/it]
mIoU: 59.98 | aAcc: 86.43 | Processed: 1842 | Avg. Transfer: 2406.39 KB/image:  92%|█████████▏| 1842/2000 [2:21:42<11:42,  4.44s/it]
mIoU: 59.98 | aAcc: 86.43 | Processed: 1843 | Avg. Transfer: 2405.79 KB/image:  92%|█████████▏| 1842/2000 [2:21:46<11:42,  4.44s/it]
mIoU: 59.98 | aAcc: 86.43 | Processed: 1843 | Avg. Transfer: 2405.79 KB/image:  92%|█████████▏| 1843/2000 [2:21:46<10:58,  4.20s/it]
mIoU: 59.97 | aAcc: 86.43 | Processed: 1844 | Avg. Transfer: 2405.65 KB/image:  92%|█████████▏| 1843/2000 [2:21:50<10:58,  4.20s/it]
mIoU: 59.97 | aAcc: 86.43 | Processed: 1844 | Avg. Transfer: 2405.65 KB/image:  92%|█████████▏| 1844/2000 [2:21:50<10:54,  4.20s/it]
mIoU: 59.97 | aAcc: 86.43 | Processed: 1845 | Avg. Transfer: 2405.89 KB/image:  92%|█████████▏| 1844/2000 [2:21:55<10:54,  4.20s/it]
mIoU: 59.97 | aAcc: 86.43 | Processed: 1845 | Avg. Transfer: 2405.89 KB/image:  92%|█████████▏| 1845/2000 [2:21:55<11:28,  4.44s/it]
mIoU: 59.98 | aAcc: 86.43 | Processed: 1846 | Avg. Transfer: 2406.05 KB/image:  92%|█████████▏| 1845/2000 [2:22:00<11:28,  4.44s/it]
mIoU: 59.98 | aAcc: 86.43 | Processed: 1846 | Avg. Transfer: 2406.05 KB/image:  92%|█████████▏| 1846/2000 [2:22:00<11:35,  4.51s/it]
mIoU: 59.97 | aAcc: 86.43 | Processed: 1847 | Avg. Transfer: 2406.06 KB/image:  92%|█████████▏| 1846/2000 [2:22:04<11:35,  4.51s/it]
mIoU: 59.97 | aAcc: 86.43 | Processed: 1847 | Avg. Transfer: 2406.06 KB/image:  92%|█████████▏| 1847/2000 [2:22:04<11:33,  4.54s/it]
mIoU: 59.97 | aAcc: 86.44 | Processed: 1848 | Avg. Transfer: 2405.61 KB/image:  92%|█████████▏| 1847/2000 [2:22:09<11:33,  4.54s/it]
mIoU: 59.97 | aAcc: 86.44 | Processed: 1848 | Avg. Transfer: 2405.61 KB/image:  92%|█████████▏| 1848/2000 [2:22:09<11:50,  4.68s/it]
mIoU: 59.97 | aAcc: 86.44 | Processed: 1849 | Avg. Transfer: 2405.01 KB/image:  92%|█████████▏| 1848/2000 [2:22:14<11:50,  4.68s/it]
mIoU: 59.97 | aAcc: 86.44 | Processed: 1849 | Avg. Transfer: 2405.01 KB/image:  92%|█████████▏| 1849/2000 [2:22:14<11:33,  4.59s/it]
mIoU: 59.97 | aAcc: 86.44 | Processed: 1850 | Avg. Transfer: 2404.76 KB/image:  92%|█████████▏| 1849/2000 [2:22:18<11:33,  4.59s/it]
mIoU: 59.97 | aAcc: 86.44 | Processed: 1850 | Avg. Transfer: 2404.76 KB/image:  92%|█████████▎| 1850/2000 [2:22:18<10:59,  4.39s/it]
mIoU: 59.95 | aAcc: 86.43 | Processed: 1851 | Avg. Transfer: 2404.57 KB/image:  92%|█████████▎| 1850/2000 [2:22:23<10:59,  4.39s/it]
mIoU: 59.95 | aAcc: 86.43 | Processed: 1851 | Avg. Transfer: 2404.57 KB/image:  93%|█████████▎| 1851/2000 [2:22:23<11:25,  4.60s/it]
mIoU: 59.94 | aAcc: 86.42 | Processed: 1852 | Avg. Transfer: 2404.45 KB/image:  93%|█████████▎| 1851/2000 [2:22:28<11:25,  4.60s/it]
mIoU: 59.94 | aAcc: 86.42 | Processed: 1852 | Avg. Transfer: 2404.45 KB/image:  93%|█████████▎| 1852/2000 [2:22:28<11:30,  4.67s/it]
mIoU: 59.94 | aAcc: 86.43 | Processed: 1853 | Avg. Transfer: 2404.31 KB/image:  93%|█████████▎| 1852/2000 [2:22:32<11:30,  4.67s/it]
mIoU: 59.94 | aAcc: 86.43 | Processed: 1853 | Avg. Transfer: 2404.31 KB/image:  93%|█████████▎| 1853/2000 [2:22:32<11:30,  4.70s/it]
mIoU: 59.93 | aAcc: 86.43 | Processed: 1854 | Avg. Transfer: 2404.47 KB/image:  93%|█████████▎| 1853/2000 [2:22:37<11:30,  4.70s/it]
mIoU: 59.93 | aAcc: 86.43 | Processed: 1854 | Avg. Transfer: 2404.47 KB/image:  93%|█████████▎| 1854/2000 [2:22:37<11:35,  4.76s/it]
mIoU: 59.93 | aAcc: 86.42 | Processed: 1855 | Avg. Transfer: 2404.00 KB/image:  93%|█████████▎| 1854/2000 [2:22:41<11:35,  4.76s/it]
mIoU: 59.93 | aAcc: 86.42 | Processed: 1855 | Avg. Transfer: 2404.00 KB/image:  93%|█████████▎| 1855/2000 [2:22:41<10:57,  4.53s/it]
mIoU: 59.93 | aAcc: 86.43 | Processed: 1856 | Avg. Transfer: 2404.15 KB/image:  93%|█████████▎| 1855/2000 [2:22:46<10:57,  4.53s/it]
mIoU: 59.93 | aAcc: 86.43 | Processed: 1856 | Avg. Transfer: 2404.15 KB/image:  93%|█████████▎| 1856/2000 [2:22:46<11:05,  4.62s/it]
mIoU: 59.93 | aAcc: 86.43 | Processed: 1857 | Avg. Transfer: 2404.26 KB/image:  93%|█████████▎| 1856/2000 [2:22:51<11:05,  4.62s/it]
mIoU: 59.93 | aAcc: 86.43 | Processed: 1857 | Avg. Transfer: 2404.26 KB/image:  93%|█████████▎| 1857/2000 [2:22:51<11:11,  4.70s/it]
mIoU: 59.94 | aAcc: 86.44 | Processed: 1858 | Avg. Transfer: 2404.53 KB/image:  93%|█████████▎| 1857/2000 [2:22:56<11:11,  4.70s/it]
mIoU: 59.94 | aAcc: 86.44 | Processed: 1858 | Avg. Transfer: 2404.53 KB/image:  93%|█████████▎| 1858/2000 [2:22:56<11:24,  4.82s/it]
mIoU: 59.95 | aAcc: 86.44 | Processed: 1859 | Avg. Transfer: 2404.54 KB/image:  93%|█████████▎| 1858/2000 [2:23:01<11:24,  4.82s/it]
mIoU: 59.95 | aAcc: 86.44 | Processed: 1859 | Avg. Transfer: 2404.54 KB/image:  93%|█████████▎| 1859/2000 [2:23:01<11:31,  4.90s/it]
mIoU: 59.95 | aAcc: 86.44 | Processed: 1860 | Avg. Transfer: 2404.07 KB/image:  93%|█████████▎| 1859/2000 [2:23:05<11:31,  4.90s/it]
mIoU: 59.95 | aAcc: 86.44 | Processed: 1860 | Avg. Transfer: 2404.07 KB/image:  93%|█████████▎| 1860/2000 [2:23:05<10:47,  4.63s/it]
mIoU: 59.95 | aAcc: 86.45 | Processed: 1861 | Avg. Transfer: 2403.92 KB/image:  93%|█████████▎| 1860/2000 [2:23:10<10:47,  4.63s/it]
mIoU: 59.95 | aAcc: 86.45 | Processed: 1861 | Avg. Transfer: 2403.92 KB/image:  93%|█████████▎| 1861/2000 [2:23:10<10:50,  4.68s/it]
mIoU: 59.95 | aAcc: 86.45 | Processed: 1862 | Avg. Transfer: 2403.58 KB/image:  93%|█████████▎| 1861/2000 [2:23:14<10:50,  4.68s/it]
mIoU: 59.95 | aAcc: 86.45 | Processed: 1862 | Avg. Transfer: 2403.58 KB/image:  93%|█████████▎| 1862/2000 [2:23:14<10:21,  4.51s/it]
mIoU: 59.95 | aAcc: 86.45 | Processed: 1863 | Avg. Transfer: 2403.88 KB/image:  93%|█████████▎| 1862/2000 [2:23:17<10:21,  4.51s/it]
mIoU: 59.95 | aAcc: 86.45 | Processed: 1863 | Avg. Transfer: 2403.88 KB/image:  93%|█████████▎| 1863/2000 [2:23:17<09:36,  4.21s/it]
mIoU: 59.95 | aAcc: 86.45 | Processed: 1864 | Avg. Transfer: 2403.22 KB/image:  93%|█████████▎| 1863/2000 [2:23:20<09:36,  4.21s/it]
mIoU: 59.95 | aAcc: 86.45 | Processed: 1864 | Avg. Transfer: 2403.22 KB/image:  93%|█████████▎| 1864/2000 [2:23:20<08:35,  3.79s/it]
mIoU: 59.94 | aAcc: 86.43 | Processed: 1865 | Avg. Transfer: 2403.70 KB/image:  93%|█████████▎| 1864/2000 [2:23:24<08:35,  3.79s/it]
mIoU: 59.94 | aAcc: 86.43 | Processed: 1865 | Avg. Transfer: 2403.70 KB/image:  93%|█████████▎| 1865/2000 [2:23:24<08:35,  3.82s/it]
mIoU: 59.95 | aAcc: 86.43 | Processed: 1866 | Avg. Transfer: 2403.40 KB/image:  93%|█████████▎| 1865/2000 [2:23:28<08:35,  3.82s/it]
mIoU: 59.95 | aAcc: 86.43 | Processed: 1866 | Avg. Transfer: 2403.40 KB/image:  93%|█████████▎| 1866/2000 [2:23:28<08:38,  3.87s/it]
mIoU: 59.90 | aAcc: 86.43 | Processed: 1867 | Avg. Transfer: 2403.21 KB/image:  93%|█████████▎| 1866/2000 [2:23:33<08:38,  3.87s/it]
mIoU: 59.90 | aAcc: 86.43 | Processed: 1867 | Avg. Transfer: 2403.21 KB/image:  93%|█████████▎| 1867/2000 [2:23:33<09:16,  4.18s/it]
mIoU: 59.91 | aAcc: 86.44 | Processed: 1868 | Avg. Transfer: 2403.00 KB/image:  93%|█████████▎| 1867/2000 [2:23:38<09:16,  4.18s/it]
mIoU: 59.91 | aAcc: 86.44 | Processed: 1868 | Avg. Transfer: 2403.00 KB/image:  93%|█████████▎| 1868/2000 [2:23:38<09:35,  4.36s/it]
mIoU: 59.91 | aAcc: 86.45 | Processed: 1869 | Avg. Transfer: 2404.01 KB/image:  93%|█████████▎| 1868/2000 [2:23:43<09:35,  4.36s/it]
mIoU: 59.91 | aAcc: 86.45 | Processed: 1869 | Avg. Transfer: 2404.01 KB/image:  93%|█████████▎| 1869/2000 [2:23:43<09:49,  4.50s/it]
mIoU: 59.91 | aAcc: 86.45 | Processed: 1870 | Avg. Transfer: 2404.03 KB/image:  93%|█████████▎| 1869/2000 [2:23:48<09:49,  4.50s/it]
mIoU: 59.91 | aAcc: 86.45 | Processed: 1870 | Avg. Transfer: 2404.03 KB/image:  94%|█████████▎| 1870/2000 [2:23:48<10:04,  4.65s/it]
mIoU: 59.93 | aAcc: 86.46 | Processed: 1871 | Avg. Transfer: 2404.33 KB/image:  94%|█████████▎| 1870/2000 [2:23:52<10:04,  4.65s/it]
mIoU: 59.93 | aAcc: 86.46 | Processed: 1871 | Avg. Transfer: 2404.33 KB/image:  94%|█████████▎| 1871/2000 [2:23:52<09:42,  4.52s/it]
mIoU: 59.92 | aAcc: 86.45 | Processed: 1872 | Avg. Transfer: 2404.40 KB/image:  94%|█████████▎| 1871/2000 [2:23:57<09:42,  4.52s/it]
mIoU: 59.92 | aAcc: 86.45 | Processed: 1872 | Avg. Transfer: 2404.40 KB/image:  94%|█████████▎| 1872/2000 [2:23:57<10:00,  4.69s/it]
mIoU: 59.94 | aAcc: 86.46 | Processed: 1873 | Avg. Transfer: 2404.33 KB/image:  94%|█████████▎| 1872/2000 [2:24:02<10:00,  4.69s/it]
mIoU: 59.94 | aAcc: 86.46 | Processed: 1873 | Avg. Transfer: 2404.33 KB/image:  94%|█████████▎| 1873/2000 [2:24:02<09:51,  4.66s/it]
mIoU: 59.94 | aAcc: 86.46 | Processed: 1874 | Avg. Transfer: 2404.02 KB/image:  94%|█████████▎| 1873/2000 [2:24:05<09:51,  4.66s/it]
mIoU: 59.94 | aAcc: 86.46 | Processed: 1874 | Avg. Transfer: 2404.02 KB/image:  94%|█████████▎| 1874/2000 [2:24:05<09:18,  4.44s/it]
mIoU: 59.95 | aAcc: 86.47 | Processed: 1875 | Avg. Transfer: 2403.88 KB/image:  94%|█████████▎| 1874/2000 [2:24:11<09:18,  4.44s/it]
mIoU: 59.95 | aAcc: 86.47 | Processed: 1875 | Avg. Transfer: 2403.88 KB/image:  94%|█████████▍| 1875/2000 [2:24:11<09:39,  4.63s/it]
mIoU: 59.94 | aAcc: 86.46 | Processed: 1876 | Avg. Transfer: 2404.54 KB/image:  94%|█████████▍| 1875/2000 [2:24:16<09:39,  4.63s/it]
mIoU: 59.94 | aAcc: 86.46 | Processed: 1876 | Avg. Transfer: 2404.54 KB/image:  94%|█████████▍| 1876/2000 [2:24:16<09:59,  4.83s/it]
mIoU: 59.95 | aAcc: 86.47 | Processed: 1877 | Avg. Transfer: 2404.91 KB/image:  94%|█████████▍| 1876/2000 [2:24:20<09:59,  4.83s/it]
mIoU: 59.95 | aAcc: 86.47 | Processed: 1877 | Avg. Transfer: 2404.91 KB/image:  94%|█████████▍| 1877/2000 [2:24:20<09:24,  4.59s/it]
mIoU: 59.95 | aAcc: 86.48 | Processed: 1878 | Avg. Transfer: 2405.22 KB/image:  94%|█████████▍| 1877/2000 [2:24:24<09:24,  4.59s/it]
mIoU: 59.95 | aAcc: 86.48 | Processed: 1878 | Avg. Transfer: 2405.22 KB/image:  94%|█████████▍| 1878/2000 [2:24:24<09:09,  4.51s/it]
mIoU: 59.95 | aAcc: 86.48 | Processed: 1879 | Avg. Transfer: 2405.27 KB/image:  94%|█████████▍| 1878/2000 [2:24:28<09:09,  4.51s/it]
mIoU: 59.95 | aAcc: 86.48 | Processed: 1879 | Avg. Transfer: 2405.27 KB/image:  94%|█████████▍| 1879/2000 [2:24:28<08:43,  4.32s/it]
mIoU: 59.95 | aAcc: 86.48 | Processed: 1880 | Avg. Transfer: 2405.35 KB/image:  94%|█████████▍| 1879/2000 [2:24:32<08:43,  4.32s/it]
mIoU: 59.95 | aAcc: 86.48 | Processed: 1880 | Avg. Transfer: 2405.35 KB/image:  94%|█████████▍| 1880/2000 [2:24:32<08:23,  4.19s/it]
mIoU: 59.96 | aAcc: 86.48 | Processed: 1881 | Avg. Transfer: 2405.66 KB/image:  94%|█████████▍| 1880/2000 [2:24:37<08:23,  4.19s/it]
mIoU: 59.96 | aAcc: 86.48 | Processed: 1881 | Avg. Transfer: 2405.66 KB/image:  94%|█████████▍| 1881/2000 [2:24:37<08:54,  4.50s/it]
mIoU: 59.96 | aAcc: 86.47 | Processed: 1882 | Avg. Transfer: 2406.14 KB/image:  94%|█████████▍| 1881/2000 [2:24:43<08:54,  4.50s/it]
mIoU: 59.96 | aAcc: 86.47 | Processed: 1882 | Avg. Transfer: 2406.14 KB/image:  94%|█████████▍| 1882/2000 [2:24:43<09:36,  4.89s/it]
mIoU: 59.94 | aAcc: 86.47 | Processed: 1883 | Avg. Transfer: 2405.88 KB/image:  94%|█████████▍| 1882/2000 [2:24:47<09:36,  4.89s/it]
mIoU: 59.94 | aAcc: 86.47 | Processed: 1883 | Avg. Transfer: 2405.88 KB/image:  94%|█████████▍| 1883/2000 [2:24:47<09:10,  4.71s/it]
mIoU: 60.03 | aAcc: 86.47 | Processed: 1884 | Avg. Transfer: 2405.70 KB/image:  94%|█████████▍| 1883/2000 [2:24:52<09:10,  4.71s/it]
mIoU: 60.03 | aAcc: 86.47 | Processed: 1884 | Avg. Transfer: 2405.70 KB/image:  94%|█████████▍| 1884/2000 [2:24:52<09:05,  4.70s/it]
mIoU: 60.03 | aAcc: 86.47 | Processed: 1885 | Avg. Transfer: 2405.41 KB/image:  94%|█████████▍| 1884/2000 [2:24:56<09:05,  4.70s/it]
mIoU: 60.03 | aAcc: 86.47 | Processed: 1885 | Avg. Transfer: 2405.41 KB/image:  94%|█████████▍| 1885/2000 [2:24:56<08:50,  4.61s/it]
mIoU: 60.03 | aAcc: 86.47 | Processed: 1886 | Avg. Transfer: 2405.11 KB/image:  94%|█████████▍| 1885/2000 [2:25:01<08:50,  4.61s/it]
mIoU: 60.03 | aAcc: 86.47 | Processed: 1886 | Avg. Transfer: 2405.11 KB/image:  94%|█████████▍| 1886/2000 [2:25:01<08:42,  4.58s/it]
mIoU: 60.03 | aAcc: 86.48 | Processed: 1887 | Avg. Transfer: 2405.06 KB/image:  94%|█████████▍| 1886/2000 [2:25:05<08:42,  4.58s/it]
mIoU: 60.03 | aAcc: 86.48 | Processed: 1887 | Avg. Transfer: 2405.06 KB/image:  94%|█████████▍| 1887/2000 [2:25:05<08:31,  4.53s/it]
mIoU: 60.03 | aAcc: 86.49 | Processed: 1888 | Avg. Transfer: 2404.82 KB/image:  94%|█████████▍| 1887/2000 [2:25:11<08:31,  4.53s/it]
mIoU: 60.03 | aAcc: 86.49 | Processed: 1888 | Avg. Transfer: 2404.82 KB/image:  94%|█████████▍| 1888/2000 [2:25:11<08:56,  4.79s/it]
mIoU: 60.03 | aAcc: 86.49 | Processed: 1889 | Avg. Transfer: 2404.95 KB/image:  94%|█████████▍| 1888/2000 [2:25:15<08:56,  4.79s/it]
mIoU: 60.03 | aAcc: 86.49 | Processed: 1889 | Avg. Transfer: 2404.95 KB/image:  94%|█████████▍| 1889/2000 [2:25:15<08:38,  4.67s/it]
mIoU: 60.03 | aAcc: 86.50 | Processed: 1890 | Avg. Transfer: 2404.71 KB/image:  94%|█████████▍| 1889/2000 [2:25:20<08:38,  4.67s/it]
mIoU: 60.03 | aAcc: 86.50 | Processed: 1890 | Avg. Transfer: 2404.71 KB/image:  94%|█████████▍| 1890/2000 [2:25:20<08:28,  4.62s/it]
mIoU: 60.03 | aAcc: 86.50 | Processed: 1891 | Avg. Transfer: 2404.50 KB/image:  94%|█████████▍| 1890/2000 [2:25:24<08:28,  4.62s/it]
mIoU: 60.03 | aAcc: 86.50 | Processed: 1891 | Avg. Transfer: 2404.50 KB/image:  95%|█████████▍| 1891/2000 [2:25:24<08:26,  4.65s/it]
mIoU: 60.02 | aAcc: 86.51 | Processed: 1892 | Avg. Transfer: 2404.93 KB/image:  95%|█████████▍| 1891/2000 [2:25:29<08:26,  4.65s/it]
mIoU: 60.02 | aAcc: 86.51 | Processed: 1892 | Avg. Transfer: 2404.93 KB/image:  95%|█████████▍| 1892/2000 [2:25:29<08:39,  4.81s/it]
mIoU: 60.02 | aAcc: 86.51 | Processed: 1893 | Avg. Transfer: 2404.67 KB/image:  95%|█████████▍| 1892/2000 [2:25:34<08:39,  4.81s/it]
mIoU: 60.02 | aAcc: 86.51 | Processed: 1893 | Avg. Transfer: 2404.67 KB/image:  95%|█████████▍| 1893/2000 [2:25:34<08:24,  4.72s/it]
mIoU: 60.02 | aAcc: 86.51 | Processed: 1894 | Avg. Transfer: 2404.57 KB/image:  95%|█████████▍| 1893/2000 [2:25:38<08:24,  4.72s/it]
